Accession,KEGG,Peptide count,Unique peptides,L1,L2,L3,LGnM1,LGnM2,LGnM3,LGmM1,LGmM2,LGmM3,D1,D2,D3,DGnM1,DGnM2,DGnM3,DGmM1,DGmM2,DGmM3,L.avg,LGnM.avg,LGmM.avg,D.avg,DGnM.avg,DGmM.avg,TTEST.L.LGnM,FC.L.LGnM,TTEST.L.LGmM,FC.L.LGmM,TTEST.D.LGnM,FC.D.LGnM,TTEST.D.LGmM,FC.D.LGmM,Description,
Q7U851,SYNW0773,4,4,7.32657E-05,0.000112166,2.62199E-05,4.41417E-05,3.86459E-05,3.08529E-05,3.23568E-05,5.56373E-05,6.10874E-05,5.39324E-05,8.62852E-05,1.94635E-05,6.4026E-05,5.47939E-05,9.60199E-06,7.30925E-05,4.70145E-05,7.11551E-05,7.05505E-05,3.78802E-05,4.96938E-05,5.32271E-05,4.28073E-05,6.3754E-05,0.142824185,0.536922726,0.26844548,0.704372837,0.238505246,0.80423968,0.365308987,1.197774531,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Synechococcus sp. (strain WH8102) OX=84588 GN=hisA PE=3 SV=1,
Q7U4I5,SYNW2082,4,4,2.97645E-06,7.55558E-06,8.75087E-06,8.72315E-06,2.88036E-05,8.75122E-06,3.06064E-05,1.26837E-05,4.42913E-05,2.52323E-06,9.37453E-06,9.81959E-06,3.81741E-06,3.22832E-05,2.73065E-05,1.92068E-06,3.68119E-05,9.64344E-06,6.42763E-06,1.5426E-05,2.91938E-05,7.23912E-06,2.11357E-05,1.61253E-05,0.145965447,2.399950899,0.064845449,4.5419206,0.082837246,2.919650225,0.219591137,2.227528721,50S ribosomal protein L18 OS=Synechococcus sp. (strain WH8102) OX=84588 GN=rplR PE=3 SV=1,
Q7UA25,SYNW0076,4,4,3.08139E-05,5.13815E-05,8.28637E-06,1.82478E-05,1.3499E-05,1.065E-05,2.29769E-05,8.56174E-05,2.94723E-05,4.37175E-05,6.53115E-05,7.00227E-06,3.76161E-05,7.29669E-05,2.81492E-06,5.39127E-05,0.000106278,2.49867E-05,3.01606E-05,1.41323E-05,4.60222E-05,3.86771E-05,3.77993E-05,6.17259E-05,0.152822322,0.468567638,0.165097111,1.525905996,0.428602177,0.977304428,0.065004867,1.595928535,Uncharacterized protein OS=Synechococcus sp. (strain WH8102) OX=84588 GN=SYNW0076 PE=4 SV=1,
Q7U3B9,SYNW2513,4,3,3.86948E-06,1.36156E-05,4.77449E-06,1.9754E-06,7.78057E-06,5.21356E-06,1.35419E-05,5.14701E-06,7.69017E-06,3.17663E-06,4.94498E-06,6.10047E-06,2.26975E-06,9.16917E-06,3.3454E-07,5.67557E-06,5.34827E-05,1.58444E-05,7.41986E-06,4.98984E-06,8.79303E-06,4.74069E-06,3.92449E-06,2.50009E-05,0.157837078,0.67249858,0.409788127,1.185067512,0.401893676,0.827829417,0.146032638,5.273679852,Argininosuccinate synthase OS=Synechococcus sp. (strain WH8102) OX=84588 GN=argG PE=3 SV=1,
Q7U9K8,SYNW0247,4,4,0.000107003,6.99053E-05,4.26451E-05,0.00017534,6.76616E-05,5.96298E-05,0.000115688,4.00835E-05,0.00014138,8.88407E-05,3.11464E-05,0.000259512,0.000115401,0.000113141,9.42871E-05,8.76269E-05,5.9557E-05,0.000234628,7.31845E-05,0.000100877,9.90503E-05,0.0001265,0.00010761,0.000127271,0.159589498,1.378394762,0.283581392,1.353432689,0.412214526,0.850671956,0.482326814,1.006095813,Uncharacterized protein OS=Synechococcus sp. (strain WH8102) OX=84588 GN=SYNW0247 PE=4 SV=1,
Q7U417,SYNW2258,4,4,0.000268929,0.000254514,0.000182047,0.000179648,0.000192285,0.000202927,0.000166838,0.000232143,0.00025105,0.000158799,0.000212241,0.000188334,0.00016468,0.000201083,0.000158359,0.000159041,0.000195677,0.000185959,0.000235164,0.00019162,0.000216677,0.000186458,0.000174707,0.000180226,0.159697171,0.814835605,0.372163787,0.921388234,0.187085742,0.936980257,0.177490751,0.966576118,NAD(P)H-quinone oxidoreductase subunit M OS=Synechococcus sp. (strain WH8102) OX=84588 GN=ndhM PE=3 SV=1,
Q7U3N2,SYNW2399,4,4,0.002102889,0.001167721,0.00179657,0.002523163,0.001581432,0.001669761,0.002826938,0.00246792,0.001923738,0.002181463,0.00167181,0.002410983,0.002931836,0.002533898,0.001682768,0.003132763,0.001360885,0.002533346,0.00168906,0.001924785,0.002406199,0.002088085,0.002382834,0.002342332,0.161572979,1.139559974,0.084194685,1.424578337,0.311643352,1.141157399,0.281623531,1.121760487,Uncharacterized protein OS=Synechococcus sp. (strain WH8102) OX=84588 GN=SYNW2399 PE=4 SV=1,
Q7U965,SYNW0393,4,4,1.17374E-06,6.94215E-06,1.40303E-07,7.69437E-08,1.8516E-07,1.90814E-10,0,0,3.2253E-08,5.77489E-08,1.91752E-06,1.79106E-07,0,9.08669E-08,1.11091E-07,1.31896E-07,7.73601E-08,2.17384E-08,2.75206E-06,8.74314E-08,1.0751E-08,7.18126E-07,6.73193E-08,7.69982E-08,0.162963965,0.031769412,0.162849582,0.003906519,0.19181726,0.093743065,0.199608991,0.107220959,Uncharacterized protein OS=Synechococcus sp. (strain WH8102) OX=84588 GN=SYNW0393 PE=4 SV=1,
Q7U8K4,SYNW0613,4,4,3.57973E-06,1.54262E-06,1.15095E-05,7.66082E-06,3.41499E-05,1.2812E-05,2.38478E-05,7.17808E-05,3.3911E-05,3.553E-06,2.48356E-06,1.11678E-06,1.2603E-05,4.02806E-05,7.95942E-07,7.79258E-06,1.30186E-05,5.84543E-05,5.54395E-06,1.82076E-05,4.31799E-05,2.38444E-06,1.78932E-05,2.64218E-05,0.166528731,3.284227185,0.073712245,7.788643946,0.154435572,7.504122206,0.143857359,11.08091997,DNA-directed RNA polymerase subunit beta OS=Synechococcus sp. (strain WH8102) OX=84588 GN=rpoB PE=3 SV=1,
Q7U597,SYNW1810,4,4,4.30269E-05,5.99425E-05,7.83917E-05,4.6431E-05,5.84587E-05,8.48141E-05,9.45546E-05,0.000232235,0.00010579,6.16502E-05,3.18234E-05,0.000151088,7.76284E-05,0.000133826,9.65363E-05,4.90914E-05,0.000130969,0.000189151,6.04537E-05,6.32346E-05,0.000144193,8.15206E-05,0.000102664,0.00012307,0.175369615,1.046000446,0.101334569,2.385184361,0.343196278,1.25935686,0.163523158,1.509683627,Uncharacterized protein OS=Synechococcus sp. (strain WH8102) OX=84588 GN=SYNW1810 PE=4 SV=1,
Q7UA34,SYNW0066,4,4,9.1184E-06,6.85743E-05,8.56522E-06,5.70399E-06,2.11158E-05,6.70705E-06,2.19409E-05,5.81758E-05,2.92649E-05,1.92669E-05,1.94176E-05,1.40176E-05,2.57682E-05,1.25205E-05,2.96144E-06,2.18598E-05,2.05294E-05,3.15545E-05,2.87526E-05,1.11756E-05,3.64605E-05,1.75673E-05,1.375E-05,2.46479E-05,0.18032401,0.388681298,0.24788427,1.268076344,0.272990963,0.782704771,0.154780173,1.403051019,Aspartate-semialdehyde dehydrogenase OS=Synechococcus sp. (strain WH8102) OX=84588 GN=asd PE=3 SV=1,
Q7U4I9,SYNW2078,4,4,7.94498E-06,6.52759E-06,7.92651E-06,3.16653E-05,0.0002118,5.60289E-06,8.8226E-05,0.000338779,9.8043E-05,1.14076E-05,8.30849E-06,9.17343E-06,0.00016617,0.000275722,1.83157E-06,0.000115867,0.000313813,0.000183058,7.46636E-06,8.30228E-05,0.000175016,9.62983E-06,0.000147908,0.000204246,0.18336185,11.11957591,0.089518359,23.44061612,0.1125219,15.35932764,0.040400235,21.20972697,50S ribosomal protein L24 OS=Synechococcus sp. (strain WH8102) OX=84588 GN=rplX PE=3 SV=1,
Q7U470,SYNW2201,4,4,1.31579E-05,9.82864E-06,1.14208E-05,1.41388E-05,9.33602E-06,1.42368E-05,8.26163E-06,5.96462E-06,2.22829E-05,9.12124E-06,1.23024E-05,3.05991E-06,8.51556E-06,7.35418E-06,1.20904E-06,6.1263E-06,1.19225E-05,1.62465E-05,1.14691E-05,1.25705E-05,1.21697E-05,8.1612E-06,5.69293E-06,1.14318E-05,0.18439591,1.096037473,0.451558007,1.061088606,0.098023999,0.697560248,0.290622197,1.4007487,6-pyruvoyl-tetrahydropterin synthase homolog OS=Synechococcus sp. (strain WH8102) OX=84588 GN=SYNW2201 PE=4 SV=1,
Q7U954,SYNW0404,4,4,1.61891E-05,2.86307E-05,2.23482E-06,1.42647E-05,1.61925E-05,2.90404E-06,2.91579E-06,3.78585E-06,9.7804E-06,9.82369E-06,1.94383E-05,2.44446E-06,5.95708E-06,1.63374E-06,2.25367E-07,8.25952E-06,4.08566E-06,9.94583E-06,1.56849E-05,1.11204E-05,5.49401E-06,1.05688E-05,2.60539E-06,7.43034E-06,0.186372772,0.708988374,0.197354454,0.350274404,0.124253909,0.246517417,0.341596444,0.703044166,Uncharacterized protein OS=Synechococcus sp. (strain WH8102) OX=84588 GN=SYNW0404 PE=4 SV=1,
Q7U3S6,SYNW2353,4,4,3.99353E-05,8.374E-05,2.95911E-05,5.43553E-05,7.75951E-05,4.45623E-05,0.000167288,0.000197111,6.34258E-05,3.01492E-05,4.67486E-05,3.51556E-05,0.000159913,0.000194352,5.15123E-06,9.63622E-05,0.00028177,5.47671E-05,5.10888E-05,5.88376E-05,0.000142608,3.73511E-05,0.000119805,0.0001443,0.190406681,1.151672382,0.044044882,2.79137702,0.140826517,3.207545586,0.121891413,3.863330032,Arginine biosynthesis bifunctional protein ArgJ OS=Synechococcus sp. (strain WH8102) OX=84588 GN=argJ PE=3 SV=1,
Q7U596,SYNW1811,4,4,5.77475E-05,5.32181E-05,2.87093E-05,5.73044E-05,5.445E-05,3.95376E-05,4.12324E-05,3.19617E-05,3.16478E-05,5.87389E-05,5.05546E-05,4.80912E-05,5.18448E-05,8.35208E-05,1.87359E-05,6.38209E-05,5.69959E-05,6.05217E-05,4.65583E-05,5.04307E-05,3.49473E-05,5.24615E-05,5.13671E-05,6.04462E-05,0.192533194,1.08317291,0.128650363,0.750613693,0.478785811,0.97913882,0.035730888,1.152199168,Cytidine deaminase OS=Synechococcus sp. (strain WH8102) OX=84588 GN=SYNW1811 PE=3 SV=1,
Q7U7G0,SYNW1024,4,4,7.87093E-05,9.87727E-05,2.80066E-05,5.25003E-05,4.08574E-05,4.39403E-05,2.22102E-05,2.48892E-05,3.61908E-05,5.37334E-05,7.77013E-05,5.47386E-05,9.97233E-05,7.1385E-05,2.03848E-05,6.5658E-05,3.75933E-05,8.06326E-05,6.84962E-05,4.5766E-05,2.77634E-05,6.20578E-05,6.38311E-05,6.12946E-05,0.199632158,0.668153903,0.122193991,0.405327627,0.473408161,1.028574546,0.486568793,0.987702508,Uncharacterized protein OS=Synechococcus sp. (strain WH8102) OX=84588 GN=SYNW1024 PE=4 SV=1,
Q7U9X2,SYNW0130,4,4,0.000371617,0.000573964,0.0002405,0.000245617,0.000356313,0.000313595,0.000192855,0.000653431,0.000441002,0.000347817,0.000532263,0.000250501,0.00044038,0.00078855,0.000242511,0.00036389,0.000751972,0.000402047,0.00039536,0.000305175,0.000429096,0.00037686,0.00049048,0.00050597,0.201781185,0.77188987,0.395705542,1.085328529,0.13904846,1.301491867,0.081836956,1.342592464,Uncharacterized protein OS=Synechococcus sp. (strain WH8102) OX=84588 GN=SYNW0130 PE=4 SV=1,
Q7U8X6,SYNW0483,4,4,0.000294062,0.000662015,0.000597176,0.000168283,0.000707409,0.000516026,0.000240353,0.000492734,0.000512464,0.000418529,0.000561124,0.000465778,0.000162294,0.000408266,0.000139325,0.000199798,0.000611511,0.000484135,0.000517751,0.000463906,0.000415184,0.00048181,0.000236628,0.000431815,0.201880748,0.896002785,0.048571005,0.801898635,0.019888507,0.491123237,0.307745292,0.896233638,"Phycobilisome 7.8 kDa linker polypeptide, allophycocyanin-associated, core OS=Synechococcus sp. (strain WH8102) OX=84588 GN=apcC PE=3 SV=1",
Q7U535,SYNW1877,4,4,9.02065E-06,1.87412E-05,9.01227E-06,1.02031E-05,1.55746E-05,6.89974E-06,1.82646E-05,2.12768E-05,2.19576E-05,1.24318E-05,6.6213E-06,4.98317E-06,1.30591E-05,2.27033E-05,4.72077E-06,1.67771E-05,1.93173E-05,2.68813E-05,1.2258E-05,1.08925E-05,2.04997E-05,8.01209E-06,1.34944E-05,2.09919E-05,0.20331154,0.888600058,0.056893339,1.672349009,0.205038218,1.684254395,0.062316839,2.620029869,Aminotransferase OS=Synechococcus sp. (strain WH8102) OX=84588 GN=SYNW1877 PE=4 SV=1,
Q7U4P6,SYNW2021,4,4,9.14539E-05,9.98301E-05,4.11173E-05,0.000104439,9.00179E-05,0.000113419,0.000350933,0.000753117,0.0001519,3.59465E-05,0.000155376,0.000140666,0.00027884,0.000426396,1.16131E-05,0.000176832,0.000504377,0.000351308,7.74671E-05,0.000102625,0.00041865,0.000110663,0.00023895,0.000344172,0.206013005,1.324760228,0.084781144,5.404227819,0.212281139,2.159259351,0.031127521,3.110098568,Phycoerythrobilin:ferredoxin oxidoreductase OS=Synechococcus sp. (strain WH8102) OX=84588 GN=pebB PE=3 SV=1,
Q7U582,SYNW1825,4,4,0.000108332,9.75186E-05,0.00019164,0.000115108,9.20532E-05,0.000266734,0.000157237,0.000296456,0.000383453,0.000190407,9.87921E-05,0.000203711,0.000219725,0.000200532,0.000229097,0.000142394,0.000156246,0.000388984,0.000132497,0.000157965,0.000279049,0.000164304,0.000216451,0.000229208,0.208241465,1.192216977,0.047760027,2.10607598,0.085221561,1.317387206,0.218716252,1.395029698,Uncharacterized protein OS=Synechococcus sp. (strain WH8102) OX=84588 GN=SYNW1825 PE=4 SV=1,
Q7U9I1,SYNW0276,4,4,2.34287E-05,2.74212E-05,6.61116E-05,3.20371E-05,4.47195E-05,6.05258E-05,6.18942E-05,0.000105743,0.000107192,2.81442E-05,2.9689E-05,3.96487E-05,3.34967E-05,6.25059E-05,6.52809E-05,4.52816E-05,6.0002E-05,0.000126111,3.89872E-05,4.57608E-05,9.16096E-05,3.2494E-05,5.37611E-05,7.71314E-05,0.208343373,1.173739216,0.027473395,2.349734628,0.061305001,1.654496085,0.085271073,2.373713421,Ribonuclease PH OS=Synechococcus sp. (strain WH8102) OX=84588 GN=rph PE=3 SV=1,
Q7U5J2,SYNW1712,4,4,0.00013916,0.000137797,0.000182162,0.000210125,0.000224807,0.000142693,0.000291134,0.000347615,0.000189967,0.000141933,0.000151548,3.77536E-05,0.000304101,0.000475856,4.33272E-05,0.000284775,0.000619741,0.000336278,0.000153039,0.000192542,0.000276239,0.000110412,0.000274428,0.000413598,0.212556073,1.258120883,0.088361386,1.805018175,0.108306393,2.485500001,0.04204391,3.74596477,Possible carbon dioxide concentrating mechanism protein CcmK OS=Synechococcus sp. (strain WH8102) OX=84588 GN=ccmK2 PE=4 SV=1,
Q7U4D7,SYNW2132,4,4,4.76235E-06,3.0151E-06,1.60724E-05,9.58491E-06,4.82617E-05,1.02345E-05,1.90636E-05,0.000137762,4.64566E-05,4.9298E-06,7.49715E-06,2.95698E-06,1.39762E-05,8.19451E-05,3.19522E-07,1.63145E-05,4.99707E-05,0.00011392,7.94996E-06,2.26937E-05,6.77608E-05,5.12798E-06,3.20802E-05,6.00683E-05,0.221673446,2.854569516,0.127002198,8.523411012,0.1889557,6.25592612,0.101369914,11.71384521,"Ferredoxin-dependent glutamate synthase, Fd-GOGAT OS=Synechococcus sp. (strain WH8102) OX=84588 GN=glsF PE=4 SV=1",
Q7U4E5,SYNW2123,4,4,2.08154E-06,1.1841E-06,8.26673E-07,9.26806E-07,2.68954E-05,9.26582E-07,1.09275E-06,3.23349E-05,3.59535E-06,2.71529E-05,1.23279E-05,4.96063E-06,1.03705E-05,1.27763E-05,1.19006E-07,1.42768E-06,1.00166E-05,3.9014E-06,1.3641E-06,9.58292E-06,1.2341E-05,1.48138E-05,7.75527E-06,5.11523E-06,0.223448822,7.025073197,0.19618072,9.046980057,0.150145263,0.523516359,0.17508588,0.345301614,Photosystem I P700 chlorophyll a apoprotein A2 OS=Synechococcus sp. (strain WH8102) OX=84588 GN=psaB PE=3 SV=1,
Q7U9X1,SYNW0131,4,4,8.06474E-06,7.52754E-06,3.6626E-06,6.85633E-06,9.93674E-06,5.5715E-06,5.47719E-06,1.26657E-05,8.17273E-06,4.72956E-06,8.00497E-06,6.05818E-06,9.20592E-06,1.59234E-05,2.03927E-06,7.47944E-06,1.36912E-05,1.4843E-05,6.41829E-06,7.45485E-06,8.77187E-06,6.26424E-06,9.05621E-06,1.20045E-05,0.228202537,1.16150091,0.221171463,1.366698343,0.256856525,1.445701428,0.040540965,1.916360541,Uncharacterized protein OS=Synechococcus sp. (strain WH8102) OX=84588 GN=SYNW0131 PE=4 SV=1,
Q7U912,SYNW0447,4,4,0.000182293,0.000296456,8.04381E-05,0.000138049,0.000145188,0.000124824,0.000153854,0.000111904,0.00011827,0.000202775,0.000229204,9.97488E-05,0.000259336,0.000286817,2.47791E-05,0.000220845,0.000171989,0.000103535,0.000186396,0.00013602,0.000128009,0.000177242,0.000190311,0.000165457,0.233556713,0.729738007,0.234605453,0.686760522,0.39727764,1.073732323,0.330223061,0.933504087,Putative hexapeptide transferase family protein OS=Synechococcus sp. (strain WH8102) OX=84588 GN=SYNW0447 PE=4 SV=1,
Q7U8I9,SYNW0628,4,4,0.000112301,0.000104357,7.42027E-05,9.79678E-05,0.000120642,0.000110601,9.27084E-05,0.000250335,0.000203226,9.55248E-05,8.56364E-05,0.000166693,0.00017875,0.000211283,6.46326E-05,0.000153746,0.000194084,0.000313807,9.69538E-05,0.000109737,0.00018209,0.000115951,0.000151555,0.000220546,0.23873571,1.13184873,0.123455818,1.878110155,0.330599,1.307056791,0.02776774,1.902053345,Uncharacterized protein OS=Synechococcus sp. (strain WH8102) OX=84588 GN=SYNW0628 PE=4 SV=1,
Q7U9G6,SYNW0292,4,4,0.000109173,0.000104591,9.2733E-05,8.94927E-05,0.000134271,0.000121689,0.000139373,0.000243357,0.000145778,0.000102803,0.0001302,7.31571E-05,0.000177774,0.000209974,5.92781E-05,0.000158981,0.000223178,0.000146712,0.000102165,0.000115151,0.000176169,0.000102053,0.000149009,0.00017629,0.254986686,1.12710171,0.077240769,1.724354593,0.131495428,1.460111342,0.009944266,1.727436017,Aspartyl/glutamyl-tRNA(Asn/Gln) amidotransferase subunit C OS=Synechococcus sp. (strain WH8102) OX=84588 GN=gatC PE=3 SV=1,
Q7U888,SYNW0734,4,4,6.75389E-05,7.39158E-05,2.99784E-05,5.53902E-05,4.83793E-05,4.22651E-05,4.81968E-05,3.99327E-05,5.53496E-05,4.56747E-05,7.0111E-05,6.48787E-05,4.21257E-05,3.43054E-05,2.37009E-05,2.68461E-05,3.07167E-05,6.71768E-05,5.71444E-05,4.86782E-05,4.78264E-05,6.02214E-05,3.33773E-05,4.15799E-05,0.262204194,0.851845838,0.326875912,0.836939195,0.074865426,0.554243222,0.13076494,0.690449353,Uncharacterized protein OS=Synechococcus sp. (strain WH8102) OX=84588 GN=SYNW0734 PE=4 SV=1,
Q7U4Z0,SYNW1923,4,4,7.29331E-06,9.84192E-06,1.18447E-05,1.48737E-05,6.99982E-06,1.39218E-05,2.09359E-05,7.23629E-05,1.64178E-05,5.90703E-06,7.93562E-06,6.54775E-06,1.12331E-05,1.6367E-05,2.55679E-06,1.28512E-05,4.58934E-05,1.64488E-05,9.65997E-06,1.19318E-05,3.65722E-05,6.7968E-06,1.00523E-05,2.50645E-05,0.2645996,1.235179004,0.136715156,3.785952865,0.237532293,1.478971668,0.102882565,3.687684689,Uncharacterized protein OS=Synechococcus sp. (strain WH8102) OX=84588 GN=SYNW1923 PE=4 SV=1,
Q7U6T4,SYNW1252,4,4,1.78536E-05,3.11354E-05,1.97811E-05,1.59867E-05,1.46267E-05,2.4293E-05,9.54749E-06,4.07097E-05,2.70351E-05,2.64458E-05,3.30475E-05,1.96845E-05,2.45526E-05,2.34231E-05,1.24662E-05,2.77665E-05,2.87E-05,3.24095E-05,2.29234E-05,1.83021E-05,2.57641E-05,2.63926E-05,2.01473E-05,2.96253E-05,0.267531567,0.798405409,0.331544138,1.123922416,0.055894007,0.763370079,0.292801975,1.122487309,Uncharacterized protein OS=Synechococcus sp. (strain WH8102) OX=84588 GN=SYNW1252 PE=4 SV=1,
Q7U8G7,SYNW0651,4,4,2.52303E-05,1.71407E-05,1.50249E-05,1.79666E-05,1.56884E-05,1.77259E-05,1.42095E-05,4.72092E-05,1.41716E-05,2.52896E-05,2.34048E-05,1.52681E-05,3.34113E-05,7.81218E-05,8.29186E-06,2.11557E-05,2.80796E-05,2.48883E-05,1.91319E-05,1.71269E-05,2.51968E-05,2.13208E-05,3.99417E-05,2.47078E-05,0.279774019,0.895200812,0.336049951,1.317000407,0.210766328,1.87336489,0.244198391,1.158860703,Uncharacterized protein OS=Synechococcus sp. (strain WH8102) OX=84588 GN=SYNW0651 PE=4 SV=1,
Q7U5V2,SYNW1591,4,4,0.000215864,0.000139532,6.34466E-05,0.000170841,0.000150726,6.30979E-05,0.000147852,0.000270749,0.000102072,0.000139866,0.000133845,4.33522E-05,0.000263081,0.000170203,1.45525E-05,0.000129332,0.000260157,7.46351E-05,0.000139614,0.000128222,0.000173558,0.000105688,0.000149279,0.000154708,0.287343655,0.918401084,0.307566444,1.243123697,0.21325974,1.412451681,0.174826397,1.463819654,Uncharacterized protein OS=Synechococcus sp. (strain WH8102) OX=84588 GN=SYNW1591 PE=4 SV=1,
Q7U3J8,SYNW2434,4,3,1.18757E-05,2.19007E-05,7.26435E-06,5.89591E-06,5.07344E-06,1.56672E-05,7.47952E-06,2.16999E-05,9.0874E-06,1.09429E-05,1.29988E-05,1.13704E-05,4.85564E-06,8.0869E-06,3.41333E-07,7.53551E-06,1.08007E-05,1.81055E-06,1.36802E-05,8.87885E-06,1.27556E-05,1.17707E-05,4.42796E-06,6.7156E-06,0.289315894,0.649027245,0.331896432,0.932412011,0.02970058,0.376184565,0.078415561,0.570535127,Uncharacterized protein OS=Synechococcus sp. (strain WH8102) OX=84588 GN=SYNW2434 PE=4 SV=1,
Q7U9N3,SYNW0221,4,4,0.000272226,0.000249093,0.000124306,0.000260613,0.000213347,0.000141558,0.000219316,0.000170634,0.000252276,0.000236367,0.000189555,0.000155208,0.000369325,0.00019261,0.000103619,0.000283345,9.58426E-05,0.00023896,0.000215208,0.000205173,0.000214076,0.00019371,0.000221851,0.000206049,0.289838558,0.95336734,0.493836089,0.994736243,0.329154472,1.145273971,0.42035935,1.063698272,Uncharacterized protein OS=Synechococcus sp. (strain WH8102) OX=84588 GN=SYNW0221 PE=4 SV=1,
Q7U8R0,SYNW0553,4,4,1.37732E-05,1.58517E-05,1.105E-05,1.54195E-05,1.29578E-05,1.70355E-05,9.56159E-06,2.94165E-05,1.03667E-05,1.52986E-05,1.49104E-05,5.06028E-06,1.47161E-05,1.21555E-05,9.04147E-06,1.73803E-05,7.54677E-06,9.05289E-06,1.35583E-05,1.51376E-05,1.64482E-05,1.17564E-05,1.1971E-05,1.13266E-05,0.300307003,1.11648365,0.323997236,1.21314826,0.461886431,1.018254381,0.456877859,0.963443523,Conserved hypothetical OS=Synechococcus sp. (strain WH8102) OX=84588 GN=SYNW0553 PE=4 SV=1,
Q7TTU5,SYNW1617,4,4,2.82257E-05,0.000100452,0.000160285,2.54664E-05,8.16288E-05,0.000230008,4.55482E-05,7.07522E-05,0.000287756,2.4911E-05,7.59077E-05,0.00021029,5.4348E-05,0.000127575,0.000267229,5.84386E-05,8.37546E-05,0.000314194,9.63209E-05,0.000112368,0.000134686,0.000103703,0.000149717,0.000152129,0.307711295,1.166598911,0.248347618,1.398301227,0.015971731,1.443715886,0.116866016,1.466973277,30S ribosomal protein S16 OS=Synechococcus sp. (strain WH8102) OX=84588 GN=rpsP PE=3 SV=1,
Q7U4G5,SYNW2103,4,4,5.49872E-05,9.7792E-05,1.27609E-05,4.19157E-05,3.79521E-05,4.16692E-05,4.91856E-05,7.28734E-05,8.86492E-05,1.37518E-05,4.60831E-05,2.30112E-05,3.47871E-05,6.80639E-05,1.31621E-05,3.31814E-05,0.000104786,6.27526E-05,5.518E-05,4.05123E-05,7.02361E-05,2.76154E-05,3.8671E-05,6.69066E-05,0.312452634,0.734184594,0.337187087,1.272852949,0.200599164,1.400344255,0.037072364,2.422801185,Uncharacterized protein OS=Synechococcus sp. (strain WH8102) OX=84588 GN=SYNW2103 PE=4 SV=1,
Q7U496,SYNW2175,4,4,2.64311E-06,6.47163E-06,5.69079E-06,1.98281E-06,2.20344E-06,7.56849E-06,1.66033E-06,7.90779E-06,3.16011E-06,5.93002E-06,7.69381E-06,3.58572E-06,2.98299E-06,4.16334E-06,1.22678E-06,4.56544E-06,8.28918E-06,6.35119E-06,4.93517E-06,3.91824E-06,4.24274E-06,5.73652E-06,2.79104E-06,6.40194E-06,0.312997207,0.793942561,0.304751828,0.859695043,0.006464064,0.486539047,0.316519626,1.115996706,"ABC transporter, ATP binding component OS=Synechococcus sp. (strain WH8102) OX=84588 GN=SYNW2175 PE=4 SV=1",
Q7U7R6,SYNW0915,4,4,1.92675E-05,1.00936E-05,1.05136E-05,2.719E-05,9.38143E-06,8.58393E-06,2.23318E-05,1.35769E-05,3.33092E-05,1.09332E-05,6.28863E-06,4.22344E-06,2.66435E-05,2.00216E-05,4.68574E-06,2.27241E-05,3.27152E-05,1.40916E-05,1.32916E-05,1.50518E-05,2.30727E-05,7.14843E-06,1.71169E-05,2.3177E-05,0.313761588,1.132430216,0.135872291,1.735886193,0.086375042,2.394502358,0.045982855,3.242247054,Uncharacterized protein OS=Synechococcus sp. (strain WH8102) OX=84588 GN=SYNW0915 PE=3 SV=1,
Q7U4D0,SYNW2139,4,4,5.45095E-05,0.000178619,5.65304E-05,2.82627E-05,6.91018E-05,0.000112931,2.68298E-05,2.38004E-05,0.000135576,2.67094E-05,8.30309E-05,7.61204E-05,2.6742E-05,5.18499E-05,7.13877E-05,2.87204E-05,3.37292E-05,0.000106721,9.65529E-05,7.00985E-05,6.20688E-05,6.19536E-05,4.99932E-05,5.63901E-05,0.318104007,0.726011399,0.330337216,0.64284763,0.171573208,0.80694633,0.417017585,0.910200374,30S ribosomal protein S10 OS=Synechococcus sp. (strain WH8102) OX=84588 GN=rpsJ PE=3 SV=1,
Q7U6A4,SYNW1435,4,4,0.000571542,0.000533183,0.000176288,0.000519263,0.000468568,0.000230624,0.000339409,0.000636908,0.000249636,0.000333293,0.000352882,0.000191169,0.000629958,0.000594135,0.000122777,0.000460057,0.000316546,0.000316503,0.000427004,0.000406152,0.000408651,0.000292448,0.000448956,0.000364369,0.318140409,0.951165804,0.439934442,0.957017839,0.151070745,1.535166483,0.157638679,1.24592631,Uncharacterized protein OS=Synechococcus sp. (strain WH8102) OX=84588 GN=SYNW1435 PE=4 SV=1,
Q7U4Q4,SYNW2013,4,4,1.40273E-05,2.75558E-05,1.87729E-05,1.93723E-05,1.16401E-05,1.93091E-05,6.28818E-06,1.27197E-05,1.8631E-05,1.1527E-05,1.28815E-05,6.77953E-06,2.98563E-06,6.07204E-06,3.57609E-05,5.87199E-06,7.67655E-06,2.85611E-05,2.01187E-05,1.67739E-05,1.25463E-05,1.0396E-05,1.49395E-05,1.40365E-05,0.327553685,0.83374458,0.108108291,0.623613678,0.372954497,1.43704574,0.363502132,1.350185935,Putative bilin biosynthesis protein (CpeY) OS=Synechococcus sp. (strain WH8102) OX=84588 GN=cpeY PE=4 SV=1,
