am_hot1a3_id,locus_tag
AMHOT1A3_single_03821,ACZ81_19015
AMHOT1A3_single_03822,ACZ81_19020
AMHOT1A3_single_03823,ACZ81_19025
AMHOT1A3_single_03824,ACZ81_19030
AMHOT1A3_single_03825,ACZ81_19255
AMHOT1A3_single_03826,ACZ81_19040
AMHOT1A3_single_03827,ACZ81_19045
AMHOT1A3_single_03828,ACZ81_19050
AMHOT1A3_single_03829,ACZ81_19055
AMHOT1A3_single_03830,ACZ81_19060
AMHOT1A3_single_03831,ACZ81_19065
AMHOT1A3_single_03832,ACZ81_19070
AMHOT1A3_single_03833,ACZ81_19075
AMHOT1A3_single_03834,ACZ81_19080
AMHOT1A3_single_03835,ACZ81_19085
AMHOT1A3_single_03836,ACZ81_19090
AMHOT1A3_single_03837,ACZ81_19095
AMHOT1A3_single_03838,ACZ81_19100
AMHOT1A3_single_03839,ACZ81_19105
AMHOT1A3_single_03840,ACZ81_19110
AMHOT1A3_single_03841,ACZ81_19115
AMHOT1A3_single_03842,ACZ81_19120
AMHOT1A3_single_03844,ACZ81_19135
AMHOT1A3_single_03845,ACZ81_19140
AMHOT1A3_single_03846,ACZ81_19145
AMHOT1A3_single_03847,ACZ81_19155
AMHOT1A3_single_03848,ACZ81_19160
AMHOT1A3_single_03849,ACZ81_19165
AMHOT1A3_single_03850,ACZ81_19170
AMHOT1A3_single_03851,ACZ81_19175
AMHOT1A3_single_03852,ACZ81_19180
AMHOT1A3_single_03853,ACZ81_19185
AMHOT1A3_single_03854,ACZ81_19190
AMHOT1A3_single_03855,ACZ81_19195
AMHOT1A3_single_03856,ACZ81_19200
AMHOT1A3_single_03857,ACZ81_19205
AMHOT1A3_single_03858,ACZ81_19210
AMHOT1A3_single_03859,ACZ81_19215
AMHOT1A3_single_03860,ACZ81_19220
AMHOT1A3_single_03861,ACZ81_19225
AMHOT1A3_single_03862,ACZ81_19230
AMHOT1A3_single_03863,ACZ81_19235
AMHOT1A3_single_03864,ACZ81_19240
AMHOT1A3_single_03865,ACZ81_19245
AMHOT1A3_single_03866,ACZ81_19250
AMHOT1A3_single_03867,ACZ81_19260
AMHOT1A3_single_03868,ACZ81_19265
AMHOT1A3_single_03869,ACZ81_19270
AMHOT1A3_single_03870,ACZ81_19275
AMHOT1A3_single_03871,ACZ81_19280
AMHOT1A3_single_03872,ACZ81_19285
AMHOT1A3_single_03873,ACZ81_19290
AMHOT1A3_single_03874,ACZ81_19295
AMHOT1A3_single_03875,ACZ81_19300
AMHOT1A3_single_03876,ACZ81_19305
AMHOT1A3_single_03877,ACZ81_19310
AMHOT1A3_single_03878,ACZ81_19315
AMHOT1A3_single_03879,ACZ81_19320
AMHOT1A3_single_03880,ACZ81_19325
AMHOT1A3_single_03881,ACZ81_19330
AMHOT1A3_single_03882,ACZ81_19335
AMHOT1A3_single_03883,ACZ81_19340
AMHOT1A3_single_03884,ACZ81_19345
AMHOT1A3_single_03885,ACZ81_19350
AMHOT1A3_single_03886,ACZ81_19355
AMHOT1A3_single_03887,ACZ81_19360
AMHOT1A3_single_03888,ACZ81_19365
AMHOT1A3_single_03889,ACZ81_19370
AMHOT1A3_single_03890,ACZ81_19375
AMHOT1A3_single_03891,ACZ81_19380
AMHOT1A3_single_03892,ACZ81_19385
AMHOT1A3_single_03893,ACZ81_19390
AMHOT1A3_single_03894,ACZ81_19395
AMHOT1A3_single_03895,ACZ81_19400
AMHOT1A3_single_03896,ACZ81_19405
AMHOT1A3_single_03897,ACZ81_19410
AMHOT1A3_single_03898,ACZ81_19415
AMHOT1A3_single_03899,ACZ81_RS21370
AMHOT1A3_single_03900,ACZ81_19420
AMHOT1A3_single_03901,ACZ81_19425
AMHOT1A3_single_03902,ACZ81_19430
AMHOT1A3_single_03903,ACZ81_19435
AMHOT1A3_single_03904,ACZ81_19440
AMHOT1A3_single_03905,ACZ81_19445
AMHOT1A3_single_03906,ACZ81_19450
AMHOT1A3_single_03907,ACZ81_19455
AMHOT1A3_single_03908,ACZ81_19460
AMHOT1A3_single_03909,ACZ81_19465
AMHOT1A3_single_03910,ACZ81_19470
AMHOT1A3_single_03911,ACZ81_19475
AMHOT1A3_single_03912,ACZ81_19480
AMHOT1A3_single_03913,ACZ81_19490
AMHOT1A3_single_03914,ACZ81_19495
AMHOT1A3_single_03915,ACZ81_19500
AMHOT1A3_single_03916,ACZ81_19505
AMHOT1A3_single_03917,ACZ81_19510
AMHOT1A3_single_03918,ACZ81_19515
AMHOT1A3_single_03919,ACZ81_19520
AMHOT1A3_single_03920,ACZ81_19525
AMHOT1A3_single_03921,ACZ81_19530
AMHOT1A3_single_03922,ACZ81_19535
AMHOT1A3_single_03923,ACZ81_19540
AMHOT1A3_single_03924,ACZ81_19545
AMHOT1A3_single_03925,ACZ81_19550
AMHOT1A3_single_03926,ACZ81_19555
AMHOT1A3_single_03927,ACZ81_19560
AMHOT1A3_single_03928,ACZ81_19565
AMHOT1A3_single_03929,ACZ81_19570
AMHOT1A3_single_03930,ACZ81_19575
AMHOT1A3_single_03931,ACZ81_19580
AMHOT1A3_single_03932,ACZ81_19585
AMHOT1A3_single_03933,ACZ81_19590
AMHOT1A3_single_03934,ACZ81_19595
AMHOT1A3_single_03935,ACZ81_19600
AMHOT1A3_single_03936,ACZ81_19605
AMHOT1A3_single_03937,ACZ81_19610
AMHOT1A3_single_03938,ACZ81_19615
AMHOT1A3_single_03939,ACZ81_19620
AMHOT1A3_single_03940,ACZ81_19625
AMHOT1A3_single_03941,ACZ81_19630
AMHOT1A3_single_03942,ACZ81_19635
AMHOT1A3_single_03943,ACZ81_19640
AMHOT1A3_single_03944,ACZ81_19645
AMHOT1A3_single_03945,ACZ81_19650
AMHOT1A3_single_03946,ACZ81_19655
AMHOT1A3_single_03947,ACZ81_19660
AMHOT1A3_single_03948,ACZ81_19665
AMHOT1A3_single_03949,ACZ81_19670
AMHOT1A3_single_03950,ACZ81_19675
AMHOT1A3_single_03951,ACZ81_19680
AMHOT1A3_single_03953,ACZ81_19690
AMHOT1A3_single_03954,ACZ81_19695
AMHOT1A3_single_03955,ACZ81_19700
AMHOT1A3_single_03956,ACZ81_19705
AMHOT1A3_single_03957,ACZ81_19710
AMHOT1A3_single_03958,ACZ81_19715
AMHOT1A3_single_03959,ACZ81_19720
AMHOT1A3_single_03960,ACZ81_19725
AMHOT1A3_single_03961,ACZ81_19730
AMHOT1A3_single_03962,ACZ81_19735
AMHOT1A3_single_03963,ACZ81_19740
AMHOT1A3_single_03964,ACZ81_19745
AMHOT1A3_single_03965,ACZ81_19750
AMHOT1A3_single_03966,ACZ81_19755
AMHOT1A3_single_03967,ACZ81_19760
AMHOT1A3_single_03968,ACZ81_19765
AMHOT1A3_single_03969,ACZ81_19770
AMHOT1A3_single_03970,ACZ81_19775
AMHOT1A3_single_03971,ACZ81_19780
AMHOT1A3_single_03972,ACZ81_19785
AMHOT1A3_single_03973,ACZ81_19790
AMHOT1A3_single_03974,ACZ81_19795
AMHOT1A3_single_03975,ACZ81_19800
AMHOT1A3_single_03976,ACZ81_19805
AMHOT1A3_single_03977,ACZ81_19810
AMHOT1A3_single_03978,ACZ81_19815
AMHOT1A3_single_03979,ACZ81_19820
AMHOT1A3_single_03980,ACZ81_19825
AMHOT1A3_single_03981,ACZ81_19830
AMHOT1A3_single_03982,ACZ81_19835
AMHOT1A3_single_03983,ACZ81_19840
AMHOT1A3_single_03984,ACZ81_19845
AMHOT1A3_single_03985,ACZ81_19850
AMHOT1A3_single_03986,ACZ81_19855
AMHOT1A3_single_03987,ACZ81_19860
AMHOT1A3_single_03988,ACZ81_19865
AMHOT1A3_single_03989,ACZ81_19870
AMHOT1A3_single_03990,ACZ81_19875
AMHOT1A3_single_03991,ACZ81_19880
AMHOT1A3_single_03992,ACZ81_19885
AMHOT1A3_single_03993,ACZ81_19890
AMHOT1A3_single_03995,ACZ81_20660
AMHOT1A3_single_03996,ACZ81_20665
AMHOT1A3_single_03998,ACZ81_20670
AMHOT1A3_single_03999,ACZ81_20675
AMHOT1A3_single_04000,ACZ81_20680
AMHOT1A3_single_04001,ACZ81_20685
AMHOT1A3_single_04002,ACZ81_20690
AMHOT1A3_single_04003,ACZ81_RS21705
AMHOT1A3_single_04005,ACZ81_20705
AMHOT1A3_single_04008,ACZ81_20720
AMHOT1A3_single_04010,ACZ81_20730
AMHOT1A3_single_04012,ACZ81_RS21375
AMHOT1A3_single_04014,ACZ81_19950
AMHOT1A3_single_04017,ACZ81_19965
AMHOT1A3_single_04018,ACZ81_19970
AMHOT1A3_single_04019,ACZ81_RS19975
AMHOT1A3_single_04020,ACZ81_19980
AMHOT1A3_single_04021,ACZ81_19985
AMHOT1A3_single_04023,ACZ81_RS21260
AMHOT1A3_single_04024,ACZ81_20625
AMHOT1A3_single_04025,ACZ81_20620
AMHOT1A3_single_04026,ACZ81_20615
AMHOT1A3_single_04027,ACZ81_20605
AMHOT1A3_single_04028,ACZ81_RS20600
AMHOT1A3_single_04029,ACZ81_20595
AMHOT1A3_single_04030,ACZ81_20590
AMHOT1A3_single_04031,ACZ81_20585
AMHOT1A3_single_04032,ACZ81_20580
AMHOT1A3_single_04033,ACZ81_20575
AMHOT1A3_single_04035,ACZ81_20565
AMHOT1A3_single_04036,ACZ81_20560
AMHOT1A3_single_04037,ACZ81_20555
AMHOT1A3_single_04038,ACZ81_20550
AMHOT1A3_single_04039,ACZ81_20545
AMHOT1A3_single_04040,ACZ81_20540
AMHOT1A3_single_04041,ACZ81_20535
AMHOT1A3_single_04042,ACZ81_20525
AMHOT1A3_single_04043,ACZ81_20520
AMHOT1A3_single_04046,ACZ81_20505
AMHOT1A3_single_04047,ACZ81_RS21390
AMHOT1A3_single_04049,ACZ81_20500
AMHOT1A3_single_04050,ACZ81_20495
AMHOT1A3_single_04051,ACZ81_20490
AMHOT1A3_single_04052,ACZ81_20485
AMHOT1A3_single_04057,ACZ81_20470
AMHOT1A3_single_04058,ACZ81_20460
AMHOT1A3_single_04060,ACZ81_20440
AMHOT1A3_single_04061,ACZ81_20435
AMHOT1A3_single_04063,ACZ81_20425
AMHOT1A3_single_04065,ACZ81_20415
AMHOT1A3_single_04066,ACZ81_20410
AMHOT1A3_single_04067,ACZ81_20405
AMHOT1A3_single_04068,ACZ81_20400
AMHOT1A3_single_04074,ACZ81_20375
AMHOT1A3_single_04075,ACZ81_20370
AMHOT1A3_single_04078,ACZ81_20350
AMHOT1A3_single_04079,ACZ81_20345
AMHOT1A3_single_04080,ACZ81_20340
AMHOT1A3_single_04081,ACZ81_RS21655
AMHOT1A3_single_04082,ACZ81_20330
AMHOT1A3_single_04083,ACZ81_20325
AMHOT1A3_single_04084,ACZ81_RS21770
AMHOT1A3_single_04086,ACZ81_RS21385
AMHOT1A3_single_04087,ACZ81_RS21635
AMHOT1A3_single_04088,ACZ81_RS21630
AMHOT1A3_single_04089,ACZ81_20310
AMHOT1A3_single_04090,ACZ81_20305
AMHOT1A3_single_04091,ACZ81_20300
AMHOT1A3_single_04092,ACZ81_20295
AMHOT1A3_single_04093,ACZ81_20290
AMHOT1A3_single_04094,ACZ81_20285
AMHOT1A3_single_04095,ACZ81_20280
AMHOT1A3_single_04096,ACZ81_20275
AMHOT1A3_single_04097,ACZ81_20270
AMHOT1A3_single_04098,ACZ81_20265
AMHOT1A3_single_04100,ACZ81_20255
AMHOT1A3_single_04101,ACZ81_20250
AMHOT1A3_single_04102,ACZ81_20245
AMHOT1A3_single_04103,ACZ81_20240
AMHOT1A3_single_04104,ACZ81_20235
AMHOT1A3_single_04106,ACZ81_20220
AMHOT1A3_single_04107,ACZ81_20215
AMHOT1A3_single_04109,ACZ81_20205
AMHOT1A3_single_04112,ACZ81_20190
AMHOT1A3_single_04114,ACZ81_20180
AMHOT1A3_single_04116,ACZ81_20170
AMHOT1A3_single_04117,ACZ81_01350
AMHOT1A3_single_04120,ACZ81_20150
AMHOT1A3_single_04124,ACZ81_20125
AMHOT1A3_single_04125,ACZ81_20635
AMHOT1A3_single_04126,ACZ81_12035
AMHOT1A3_single_04127,ACZ81_20645
AMHOT1A3_single_04128,ACZ81_20650
AMHOT1A3_single_04129,ACZ81_19125
AMHOT1A3_single_04140,ACZ81_11760
AMHOT1A3_single_04141,ACZ81_11765
AMHOT1A3_single_04142,ACZ81_17125
AMHOT1A3_single_04143,ACZ81_17130
AMHOT1A3_single_04144,ACZ81_18805
AMHOT1A3_single_04145,ACZ81_08990
AMHOT1A3_single_04146,ACZ81_14605
AMHOT1A3_single_04147,ACZ81_15180
AMHOT1A3_single_04148,ACZ81_18165
AMHOT1A3_single_04149,ACZ81_17100
AMHOT1A3_single_04150,ACZ81_17650
AMHOT1A3_single_04151,ACZ81_09130
