ID,day,organism,eggnog_predicted_gene_name,eggnog_predicted_gene_description,eggnog_predicted_COG,KEGG_predicted_gene_name,KEGG_predicted_KEGG_identifier,Marinobacter_LFC,Marinobacter_pvalue,Marinobacter_padj,Alteromonas_LFC,Alteromonas_pvalue,Alteromonas_padj,Thalassospira_1_LFC,Thalassospira_1_pvalue,Thalassospira_1_padj,Thalassospira_2_LFC,Thalassospira_2_pvalue,Thalassospira_2_padj,Pseudohoeflea_LFC,Pseudohoeflea_pvalue,Pseudohoeflea_padj,Community_LFC,Community_pvalue,Community_padj
1_1901_MED4_genome,5,MED4,,Sigma factors are initiation factors that promote the attachment of RNA polymerase to specific initiation sites and are then released,K,rpoD; RNA polymerase primary sigma factor,K03086,0.417952642,0.129931025,0.724256163,-0.420311365,0.026763261,1,0.429650173,0.049442371,0.548815156,0.386419411,0.192651758,0.898808268,0.514063675,0.12815816,0.893299861,0.158604124,0.279724219,0.625175509
1_1901_MED4_genome,4,MED4,,Sigma factors are initiation factors that promote the attachment of RNA polymerase to specific initiation sites and are then released,K,rpoD; RNA polymerase primary sigma factor,K03086,-0.582296374,0.286766746,0.700302898,-0.302328556,0.105833896,0.372800798,-0.65343172,0.304936454,0.519311106,-1.376084242,0.00000537,0.000220662,-0.395474064,0.297645047,0.459627118,0.070635904,0.635159009,0.986255948
1_1902_MED4_genome,2,MED4,sec59,Alternative locus ID,I,VTE5; phytol kinase [EC:2.7.1.182],K18678,0.25016806,0.154996548,0.224039405,-0.246002338,0.526531913,0.726840769,0.347164712,0.330681047,0.718965709,0.019666687,0.915915345,0.934895525,0.009693613,0.952215657,0.959709485,0.085171441,0.718894275,0.944494695
1_1902_MED4_genome,5,MED4,sec59,Alternative locus ID,I,VTE5; phytol kinase [EC:2.7.1.182],K18678,-0.495566632,0.03504501,0.724256163,-0.571647868,0.00521113,1,-0.431317773,0.101401455,0.559852193,-0.420466704,0.226838478,0.898808268,-0.327905865,0.138625896,0.893299861,-0.221048799,0.157728447,0.560067183
1_1902_MED4_genome,4,MED4,sec59,Alternative locus ID,I,VTE5; phytol kinase [EC:2.7.1.182],K18678,-0.063850196,0.793707703,0.888426654,-0.432487986,0.080730976,0.340096942,-0.262652231,0.254977985,0.479051502,-0.035416848,0.823079513,0.85826241,0.693543851,0.000645787,0.006202787,0.377791706,0.129008082,0.878494537
1_1903_MED4_genome,5,MED4,aroG,Stereospecific condensation of phosphoenolpyruvate (PEP) and D-erythrose-4-phosphate (E4P) giving rise to 3-deoxy-D- arabino-heptulosonate-7-phosphate (DAHP),E,"E2.5.1.54, aroF, aroG, aroH; 3-deoxy-7-phosphoheptulonate synthase [EC:2.5.1.54]",K01626,-0.527181466,0.052677826,0.724256163,-0.153144916,0.381365751,1,-0.345176357,0.110812506,0.559852193,-0.43629618,0.100391622,0.898808268,-0.25107823,0.247059959,0.893299861,-0.210985612,0.208480381,0.594566885
1_1903_MED4_genome,4,MED4,aroG,Stereospecific condensation of phosphoenolpyruvate (PEP) and D-erythrose-4-phosphate (E4P) giving rise to 3-deoxy-D- arabino-heptulosonate-7-phosphate (DAHP),E,"E2.5.1.54, aroF, aroG, aroH; 3-deoxy-7-phosphoheptulonate synthase [EC:2.5.1.54]",K01626,0.094792517,0.686476435,0.837677421,-0.053291169,0.621889075,0.817133319,0.104733217,0.613941157,0.760965806,0.10193595,0.371319857,0.436806764,0.123844081,0.435638508,0.593940081,0.126360535,0.26661348,0.952968986
1_1903_MED4_genome,2,MED4,aroG,Stereospecific condensation of phosphoenolpyruvate (PEP) and D-erythrose-4-phosphate (E4P) giving rise to 3-deoxy-D- arabino-heptulosonate-7-phosphate (DAHP),E,"E2.5.1.54, aroF, aroG, aroH; 3-deoxy-7-phosphoheptulonate synthase [EC:2.5.1.54]",K01626,0.120803175,0.523786524,0.598790416,-0.070406809,0.804148157,0.899405218,0.303621694,0.260830827,0.660578789,-0.117679951,0.503980141,0.572867368,0.041608526,0.805685466,0.835251905,0.114226745,0.652523814,0.927276659
1_1904_MED4_genome,4,MED4,acnB,Belongs to the aconitase IPM isomerase family,C,acnB; aconitate hydratase 2 / 2-methylisocitrate dehydratase [EC:4.2.1.3 4.2.1.99],K01682,0.101172507,0.66952282,0.828707047,0.067539608,0.522630928,0.752949579,0.116441865,0.617078927,0.760965806,-0.149779219,0.193483521,0.248783028,-0.023340434,0.884919312,0.931979166,0.260919976,0.042963191,0.762445654
1_1904_MED4_genome,5,MED4,acnB,Belongs to the aconitase IPM isomerase family,C,acnB; aconitate hydratase 2 / 2-methylisocitrate dehydratase [EC:4.2.1.3 4.2.1.99],K01682,0.131389751,0.545228146,0.860627173,-0.090025753,0.558935549,1,-0.066662005,0.697323102,0.894301705,0.086588473,0.687075776,0.946554298,0.070266811,0.76556247,0.975229114,-0.00135958,0.992120805,0.997847006
1_1904_MED4_genome,2,MED4,acnB,Belongs to the aconitase IPM isomerase family,C,acnB; aconitate hydratase 2 / 2-methylisocitrate dehydratase [EC:4.2.1.3 4.2.1.99],K01682,-0.226337314,0.196191241,0.268818384,0.071955549,0.792865866,0.890699023,0.234899174,0.460995927,0.805799068,-0.161322507,0.353693312,0.428050726,-0.061110251,0.7192827,0.765084201,0.158795187,0.537211477,0.900498641
1_1905_MED4_genome,2,MED4,eriC,chloride channel,P,"clcA, clcB, CLC-E, CLC-F; chloride channel protein, CIC family",K03281,0.359068416,0.130242271,0.194467777,0.524572798,0.337342674,0.611931328,0.636139819,0.158416542,0.56110618,0.238446874,0.317787627,0.392332925,0.59773373,0.06880409,0.101968215,0.165538136,0.610812251,0.919205071
1_1905_MED4_genome,4,MED4,eriC,chloride channel,P,"clcA, clcB, CLC-E, CLC-F; chloride channel protein, CIC family",K03281,0.686699468,0.035562495,0.700302898,0.063501669,0.733228764,0.883103114,0.78018383,0.016406325,0.366223526,0.607696638,0.004432487,0.010700936,0.227632079,0.356267099,0.514965461,0.099367316,0.538453122,0.972450474
1_1905_MED4_genome,5,MED4,eriC,chloride channel,P,"clcA, clcB, CLC-E, CLC-F; chloride channel protein, CIC family",K03281,-0.282489261,0.346689441,0.794538096,-0.289068829,0.233224975,1,-0.43212081,0.090863963,0.555890676,-0.178716084,0.47718868,0.922965613,-0.437360056,0.108574422,0.893299861,-0.200953715,0.373662186,0.674361124
1_1906_MED4_genome,4,MED4,purU,Catalyzes the hydrolysis of 10-formyltetrahydrofolate (formyl-FH4) to formate and tetrahydrofolate (FH4),F,purU; formyltetrahydrofolate deformylase [EC:3.5.1.10],K01433,0.279692114,0.334252464,0.700302898,0.233113238,0.177757849,0.458774572,0.137947795,0.610479194,0.760032749,0.307489305,0.120507912,0.165827865,-0.195310423,0.346706338,0.506857504,-0.123318788,0.489321044,0.969057449
1_1906_MED4_genome,5,MED4,purU,Catalyzes the hydrolysis of 10-formyltetrahydrofolate (formyl-FH4) to formate and tetrahydrofolate (FH4),F,purU; formyltetrahydrofolate deformylase [EC:3.5.1.10],K01433,-0.07438173,0.797471445,0.952108543,0.08468073,0.621029874,1,-0.329845892,0.178574039,0.572689029,0.032000017,0.904612554,0.98790486,0.069779555,0.727456916,0.965659515,0.203972021,0.223071778,0.603459883
1_1906_MED4_genome,2,MED4,purU,Catalyzes the hydrolysis of 10-formyltetrahydrofolate (formyl-FH4) to formate and tetrahydrofolate (FH4),F,purU; formyltetrahydrofolate deformylase [EC:3.5.1.10],K01433,0.285391265,0.14997199,0.218751855,-0.065178143,0.858519402,0.929659398,0.062688109,0.849725372,0.968711877,0.571378713,0.011431494,0.028482361,0.256609443,0.132553331,0.179610335,0.060067066,0.829894528,0.975508812
1_1907_MED4_genome,5,MED4,,D-amino acid,E,,,-0.246917053,0.277548406,0.753182474,-0.031031713,0.845693396,1,-0.240495491,0.176829939,0.571997258,-0.335379162,0.148632508,0.898808268,-0.205063589,0.266840507,0.893299861,-0.388686713,0.011582826,0.452069697
1_1907_MED4_genome,2,MED4,,D-amino acid,E,,,0.925970755,0.020077946,0.046246683,0.082981594,0.868421354,0.932358688,0.363853928,0.413025555,0.773629665,0.449150427,0.23130722,0.304134955,0.921884704,0.011460191,0.023149345,0.177640027,0.632201624,0.927276659
1_1907_MED4_genome,4,MED4,,D-amino acid,E,,,0.209074574,0.553445153,0.764084135,-0.289892761,0.179042716,0.458774572,0.166433346,0.652547257,0.785601238,0.728726094,0.0057191,0.012864627,0.391717236,0.116931804,0.250080316,-0.267609972,0.205433184,0.94108328
1_1908_MED4_genome,5,MED4,dnaK2,Heat shock 70 kDa protein,O,"dnaK, HSPA9; molecular chaperone DnaK",K04043,0.522628281,0.110500131,0.724256163,-0.128273176,0.547040697,1,0.412692629,0.127733629,0.563694219,0.473150989,0.176447473,0.898808268,0.591321943,0.093275908,0.893299861,0.181839556,0.405377924,0.69921377
1_1908_MED4_genome,2,MED4,dnaK2,Heat shock 70 kDa protein,O,"dnaK, HSPA9; molecular chaperone DnaK",K04043,-0.537183036,0.036870017,0.073244366,0.148077418,0.74381099,0.865451794,1.108554902,0.089712167,0.498029146,0.035854145,0.87175635,0.90228661,0.177793879,0.408100643,0.474552867,1.239381203,0.004918725,0.724596907
1_1908_MED4_genome,4,MED4,dnaK2,Heat shock 70 kDa protein,O,"dnaK, HSPA9; molecular chaperone DnaK",K04043,-1.329037886,0.001343009,0.171994674,-0.646535563,0.005064265,0.183555703,-1.044776723,0.022624188,0.366223526,-1.583189597,0.00000233,0.000184651,-1.133481047,0.000201509,0.002530061,-0.080446752,0.565721361,0.972450474
1_1909_MED4_genome,2,MED4,aroE,"Involved in the biosynthesis of the chorismate, which leads to the biosynthesis of aromatic amino acids. Catalyzes the reversible NADPH linked reduction of 3-dehydroshikimate (DHSA) to yield shikimate (SA)",E,,,-0.212339152,0.329015054,0.409350984,-0.431538356,0.187338967,0.503978139,-0.455716704,0.19716879,0.606485612,0.221262107,0.221836122,0.294300546,-0.207141225,0.230367109,0.288861107,-0.21261756,0.514231521,0.889143791
1_1909_MED4_genome,4,MED4,aroE,"Involved in the biosynthesis of the chorismate, which leads to the biosynthesis of aromatic amino acids. Catalyzes the reversible NADPH linked reduction of 3-dehydroshikimate (DHSA) to yield shikimate (SA)",E,,,-0.136827559,0.569351022,0.770292087,0.328609266,0.170626057,0.455059002,0.167098687,0.512167751,0.679471168,-0.115206242,0.564804461,0.622483861,0.310154431,0.06970087,0.17254558,0.169535829,0.458033874,0.953677837
1_1909_MED4_genome,5,MED4,aroE,"Involved in the biosynthesis of the chorismate, which leads to the biosynthesis of aromatic amino acids. Catalyzes the reversible NADPH linked reduction of 3-dehydroshikimate (DHSA) to yield shikimate (SA)",E,,,0.147698741,0.585898336,0.876794841,-0.035794033,0.885763825,1,0.019533762,0.933111798,0.985479392,0.089033008,0.733766345,0.953036429,0.084395786,0.734754681,0.966031831,0.181404359,0.433563639,0.716630177
1_191_MED4_genome,4,MED4,,of the beta-lactamase fold,S,,,0.309170785,0.437740459,0.705983863,-0.211925649,0.204758917,0.485008484,0.609209188,0.097830338,0.373711446,0.787271556,0.001079025,0.003888945,-0.056466783,0.854605216,0.913576305,-0.137692876,0.41402373,0.952968986
1_191_MED4_genome,2,MED4,,of the beta-lactamase fold,S,,,0.729439546,0.001680666,0.0089932,0.536572107,0.258556478,0.558817885,0.27378471,0.490737966,0.82911841,0.587802958,0.009887169,0.025540285,0.867486912,0.000482028,0.00248926,-0.218592626,0.397981613,0.868294128
1_191_MED4_genome,5,MED4,,of the beta-lactamase fold,S,,,0.093530692,0.729710271,0.932360824,0.241488728,0.132869516,1,0.063614764,0.71435616,0.901376088,0.137861595,0.534214521,0.925212277,-0.136528492,0.656334799,0.94769586,0.23535502,0.098373506,0.538950993
1_1910_MED4_genome,2,MED4,rps6,Binds together with S18 to 16S ribosomal RNA,J,"RP-S6, MRPS6, rpsF; small subunit ribosomal protein S6",K02990,-0.049741975,0.864555206,0.890515041,0.111332646,0.763274013,0.876969317,0.870681645,0.102887236,0.512276954,-0.464489477,0.121914719,0.177557373,0.047152714,0.853358131,0.87429385,1.012544323,0.032976241,0.860144317
1_1910_MED4_genome,5,MED4,rps6,Binds together with S18 to 16S ribosomal RNA,J,"RP-S6, MRPS6, rpsF; small subunit ribosomal protein S6",K02990,-0.257047326,0.412297635,0.824833158,-0.120725394,0.642118024,1,-0.366126722,0.192715698,0.583002921,-0.384015901,0.213693321,0.898808268,-0.15511695,0.590075744,0.934251782,-0.504772502,0.082890442,0.538950993
1_1910_MED4_genome,4,MED4,rps6,Binds together with S18 to 16S ribosomal RNA,J,"RP-S6, MRPS6, rpsF; small subunit ribosomal protein S6",K02990,-0.358530397,0.302745732,0.700302898,-0.247437648,0.173924644,0.456015602,-0.841518192,0.020803868,0.366223526,-0.904942359,0.001136202,0.004064514,-0.943243226,0.000396118,0.004227462,-0.194341171,0.303964247,0.952968986
1_1911_MED4_genome,5,MED4,argG,Belongs to the argininosuccinate synthase family. Type 1 subfamily,F,"argG, ASS1; argininosuccinate synthase [EC:6.3.4.5]",K01940,0.280306962,0.192768418,0.724256163,-0.057729239,0.608848532,1,0.22723946,0.150968278,0.569305531,0.162967742,0.398294738,0.900846365,0.258540737,0.307520813,0.893299861,0.075473843,0.465812884,0.731146842
1_1911_MED4_genome,4,MED4,argG,Belongs to the argininosuccinate synthase family. Type 1 subfamily,F,"argG, ASS1; argininosuccinate synthase [EC:6.3.4.5]",K01940,-0.204741607,0.429659612,0.705983863,0.088733279,0.448540449,0.698626004,-0.129648169,0.62059299,0.762737769,-0.353443272,0.011813136,0.023038613,0.035175866,0.846026986,0.90743598,0.06525927,0.627874315,0.986255948
1_1911_MED4_genome,2,MED4,argG,Belongs to the argininosuccinate synthase family. Type 1 subfamily,F,"argG, ASS1; argininosuccinate synthase [EC:6.3.4.5]",K01940,-0.575836407,0.00282516,0.012033554,-0.509261147,0.152024824,0.474763824,-0.149494978,0.525101577,0.846294876,-0.41397839,0.010763486,0.027034123,-0.617803685,0.001414428,0.004760296,-0.31310613,0.178835865,0.860144317
1_1912_MED4_genome,4,MED4,,,,,,-0.61263975,0.057118552,0.700302898,0.291045872,0.035736429,0.284029129,-0.424471318,0.264477403,0.485718061,-0.846837833,0.0000731,0.000760626,-0.304623069,0.195315943,0.355304854,0.146171064,0.307036827,0.952968986
1_1912_MED4_genome,2,MED4,,,,,,-0.926544459,0.000498993,0.004890638,-1.053439137,0.128177092,0.458347375,-0.376398222,0.26317699,0.664475041,-0.856676408,0.001597197,0.007948743,-1.062586761,0.000123151,0.001108201,-0.156022084,0.521218842,0.893983388
1_1912_MED4_genome,5,MED4,,,,,,0.00468141,0.986172315,0.998853089,0.244461951,0.211101863,1,0.370150479,0.183436267,0.574846769,-0.084543271,0.711660837,0.949655141,0.474881817,0.070773332,0.893299861,-0.047706587,0.780564013,0.893601591
1_1913_MED4_genome,4,MED4,,Alternative locus ID,S,,,-0.620323914,0.146640168,0.700302898,-0.24256703,0.221308947,0.499530963,-1.023233265,0.023176061,0.366223526,-1.099704859,0.0000669,0.000731343,-0.853507359,0.00604152,0.030622056,-0.280319274,0.194371034,0.931331196
1_1913_MED4_genome,2,MED4,,Alternative locus ID,S,,,-0.77691421,0.003804146,0.014470822,-0.339659882,0.585279103,0.76577321,0.431662184,0.386965871,0.757854288,-1.13436583,0.00063134,0.004776398,-0.76657023,0.001491844,0.004932584,0.146498548,0.596097543,0.914120223
1_1913_MED4_genome,5,MED4,,Alternative locus ID,S,,,-0.036059663,0.884346203,0.98045345,0.048280489,0.715973584,1,0.255551744,0.138878325,0.566423064,-0.069538333,0.729889009,0.953036429,0.383740808,0.139931257,0.893299861,-0.142186908,0.284000173,0.625758708
1_1914_MED4_genome,2,MED4,mraY,First step of the lipid cycle reactions in the biosynthesis of the cell wall peptidoglycan,M,mraY; phospho-N-acetylmuramoyl-pentapeptide-transferase [EC:2.7.8.13],K01000,1.266490216,0.003663231,0.014074132,1.405170093,0.050322084,0.437141231,0.793038698,0.218671764,0.619037302,1.109806429,0.007161922,0.020382299,1.588034505,0.0000494,0.000588907,0.387062892,0.363476455,0.860144317
1_1914_MED4_genome,5,MED4,mraY,First step of the lipid cycle reactions in the biosynthesis of the cell wall peptidoglycan,M,mraY; phospho-N-acetylmuramoyl-pentapeptide-transferase [EC:2.7.8.13],K01000,-0.610240443,0.286316416,0.755378392,0.277271143,0.248317933,1,-0.860859533,0.013219665,0.548815156,-0.476249432,0.168588682,0.898808268,-0.050558531,0.897616205,0.988363766,-0.140887454,0.547753763,0.787684163
1_1914_MED4_genome,4,MED4,mraY,First step of the lipid cycle reactions in the biosynthesis of the cell wall peptidoglycan,M,mraY; phospho-N-acetylmuramoyl-pentapeptide-transferase [EC:2.7.8.13],K01000,0.357295822,0.525251629,0.745993262,-0.993368785,0.014454648,0.229482474,0.543630127,0.365902878,0.566074621,0.556108332,0.108057915,0.150747462,-0.333433146,0.520928939,0.672968724,-0.618581822,0.082428021,0.835938139
1_1915_MED4_genome,5,MED4,,,None,,,0.118763707,0.60590328,0.88655286,-0.104925548,0.4519176,1,0.126689568,0.521331871,0.80015908,0.312159206,0.429766328,0.912840322,-0.050454323,0.802955729,0.982908582,-0.180058432,0.206219169,0.594566885
1_1915_MED4_genome,4,MED4,,,None,,,-0.20026733,0.461411775,0.710380953,0.309446838,0.019562791,0.246427665,-0.142714101,0.595289062,0.750853768,-0.612037145,0.001039497,0.00383277,-0.384514985,0.043498153,0.125089749,-0.24098604,0.074249936,0.835938139
1_1915_MED4_genome,2,MED4,,,None,,,-0.605728173,0.021176029,0.047814564,-0.540570531,0.15401429,0.475955685,-0.499000354,0.113811239,0.517601265,-0.349029393,0.182958242,0.249973529,-0.498812755,0.046441528,0.073487789,0.105184035,0.714904492,0.943211871
1_1916_MED4_genome,5,MED4,sps,Sucrose phosphate synthase,M,E2.4.1.14; sucrose-phosphate synthase [EC:2.4.1.14],K00696,-0.388575942,0.197460558,0.724256163,-0.35394232,0.212193618,1,-0.189934018,0.488485238,0.779966171,-0.391257842,0.187295569,0.898808268,-0.335886248,0.264646437,0.893299861,-0.405156842,0.165238958,0.56709302
1_1916_MED4_genome,4,MED4,sps,Sucrose phosphate synthase,M,E2.4.1.14; sucrose-phosphate synthase [EC:2.4.1.14],K00696,-0.130452625,0.577759183,0.773686903,-0.274669798,0.078858504,0.339329656,-0.071886853,0.769578294,0.865043829,-0.0533644,0.679372846,0.729092311,-0.063401981,0.695496519,0.810034466,-0.09111418,0.503995636,0.972450474
1_1916_MED4_genome,2,MED4,sps,Sucrose phosphate synthase,M,E2.4.1.14; sucrose-phosphate synthase [EC:2.4.1.14],K00696,-0.026789711,0.887783608,0.910450521,0.214485701,0.48736496,0.700565105,-0.011113595,0.966523119,0.997773182,-0.238258876,0.278344925,0.353872005,-0.127296786,0.554084468,0.613484878,-0.06792201,0.796402916,0.969066307
1_1917_MED4_genome,4,MED4,uvrA,"The UvrABC repair system catalyzes the recognition and processing of DNA lesions. UvrA is an ATPase and a DNA-binding protein. A damage recognition complex composed of 2 UvrA and 2 UvrB subunits scans DNA for abnormalities. When the presence of a lesion has been verified by UvrB, the UvrA molecules dissociate",L,uvrA; excinuclease ABC subunit A,K03701,0.426192321,0.287799299,0.700302898,-0.090251481,0.563608641,0.778355284,0.527800189,0.156847659,0.400138584,0.732171361,0.000476403,0.002232123,0.579233679,0.046691711,0.130941281,-0.126333272,0.377790103,0.952968986
1_1917_MED4_genome,2,MED4,uvrA,"The UvrABC repair system catalyzes the recognition and processing of DNA lesions. UvrA is an ATPase and a DNA-binding protein. A damage recognition complex composed of 2 UvrA and 2 UvrB subunits scans DNA for abnormalities. When the presence of a lesion has been verified by UvrB, the UvrA molecules dissociate",L,uvrA; excinuclease ABC subunit A,K03701,0.729151887,0.004306063,0.015666566,0.882584015,0.133611674,0.462120754,0.401403902,0.330200081,0.718965709,0.833329479,0.004214889,0.014536447,0.86989501,0.001115805,0.004090574,-0.105465124,0.701030635,0.939523197
1_1917_MED4_genome,5,MED4,uvrA,"The UvrABC repair system catalyzes the recognition and processing of DNA lesions. UvrA is an ATPase and a DNA-binding protein. A damage recognition complex composed of 2 UvrA and 2 UvrB subunits scans DNA for abnormalities. When the presence of a lesion has been verified by UvrB, the UvrA molecules dissociate",L,uvrA; excinuclease ABC subunit A,K03701,0.15770347,0.483950717,0.844985612,0.009571069,0.940741931,1,0.168357839,0.326863097,0.686194792,0.090074355,0.643293809,0.945119753,0.113342042,0.545598289,0.921806784,0.039647595,0.725910371,0.871001763
