seqid,gene_names,gene,locus_tag_ncbi,locus_tag,source,start,end,strand,Note,exception,inference,product,protein_id,Ontology_term_ncbi,go_component,go_function,go_process,gene_synonym,old_locus_tags,start_cyanorak,end_cyanorak,strand_cyanorak,locus_tag_cyanorak,gene_names_cyanorak,Ontology_term_cyanorak,cluster_number,cyanorak_Role,cyanorak_Role_description,eggNOG,eggNOG_description,kegg,kegg_description,ontology_term_description,product_cyanorak,protein_domains,protein_domains_description,tIGR_Role,tIGR_Role_description,position_merge_note,ec_numbers
NC_008817.1,pdhA,pdhA,P9515_RS06985,P9515_14491,Protein Homology,1284254.0,1285291.0,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_011820753.1,pyruvate dehydrogenase (acetyl-transferring) E1 component subunit alpha,WP_011820753.1,"GO:0006086,GO:0004739,GO:0045254",pyruvate dehydrogenase complex|0045254||IEA,pyruvate dehydrogenase (acetyl-transferring) activity|0004739||IEA,pyruvate decarboxylation to acetyl-CoA|0006086||IEA,,P9515_14491,1284254.0,1285291.0,+,CK_Pro_MIT9515_14491,pdhA,"GO:0006086,GO:0004739,GO:0045250",CK_00000153,G.7,Pyruvate dehydrogenase,"COG1071,bactNOG02820,bactNOG02519,cyaNOG01535","COG: METABOLISM [C] Energy production and conversion,bactNOG: METABOLISM [C] Energy production and conversion,bactNOG: METABOLISM [C] Energy production and conversion,cyaNOG: METABOLISM [C] Energy production and conversion",1.2.4.1,pyruvate dehydrogenase (acetyl-transferring)%3B pyruvate decarboxylase (ambiguous)%3B pyruvate dehydrogenase (ambiguous)%3B pyruvate dehydrogenase (lipoamide)%3B pyruvate:lipoamide 2-oxidoreductase (decarboxylating and acceptor-acetylating)%3B pyruvic acid dehydrogenase%3B pyruvic dehydrogenase (ambiguous),"acetyl-CoA biosynthetic process from pyruvate,acetyl-CoA biosynthetic process from pyruvate,pyruvate dehydrogenase (acetyl-transferring) activity,acetyl-CoA biosynthetic process from pyruvate,pyruvate dehydrogenase (acetyl-transferring) activity,cytosolic pyruvate dehydrogenase complex",pyruvate dehydrogenase E1 component complex alpha subunit,"TIGR03182,PF00676,IPR017597,IPR001017","pyruvate dehydrogenase (acetyl-transferring) E1 component%2C alpha subunit,Dehydrogenase E1 component,Pyruvate dehydrogenase (acetyl-transferring) E1 component%2C alpha subunit%2C subgroup y,Dehydrogenase%2C E1 component",118,Energy metabolism / Pyruvate dehydrogenase,,1.2.4.1
NC_008817.1,P9515_RS06990,,P9515_RS06990,P9515_14501,Protein Homology,1285293.0,1286234.0,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_011820754.1,RpoD/SigA family RNA polymerase sigma factor,WP_011820754.1,,,,,,P9515_14501,1285293.0,1286234.0,-,CK_Pro_MIT9515_14501,rpoD6,"GO:0006352,GO:0016987,GO:0003700,GO:0003677",CK_00009058,P.3,Transcription factors,"COG0568,bactNOG62936,cyaNOG06059,cyaNOG06155","COG: INFORMATION STORAGE AND PROCESSING [K] Transcription,bactNOG: INFORMATION STORAGE AND PROCESSING [K] Transcription,cyaNOG: INFORMATION STORAGE AND PROCESSING [K] Transcription,cyaNOG: INFORMATION STORAGE AND PROCESSING [K] Transcription",,,"DNA-templated transcription%2C initiation,DNA-templated transcription%2C initiation,sigma factor activity,DNA-binding transcription factor activity,DNA binding",RNA polymerase sigma factor%2C type II,"TIGR02937,TIGR02997,PF04539,PF04542,PF00140,PF04545,PS00716,PS00715,IPR007624,IPR000943,IPR007627,IPR017848,IPR009042,IPR014284,IPR007630","RNA polymerase sigma factor%2C sigma-70 family,RNA polymerase sigma factor%2C cyanobacterial RpoD-like family,Sigma-70 region 3,Sigma-70 region 2,Sigma-70 factor%2C region 1.2,Sigma-70%2C region 4,Sigma-70 factors family signature 2.,Sigma-70 factors family signature 1.,RNA polymerase sigma-70 region 3,RNA polymerase sigma-70,RNA polymerase sigma-70 region 2,RNA polymerase sigma factor%2C RpoD-like%2C cyanobacteria,RNA polymerase sigma-70 region 1.2,RNA polymerase sigma-70 like domain,RNA polymerase sigma-70 region 4",165,Transcription / Transcription factors,,
NC_008817.1,P9515_RS06995,,P9515_RS06995,P9515_14511,Protein Homology,1286378.0,1287946.0,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_002807628.1,bifunctional ADP-dependent NAD(P)H-hydrate dehydratase/NAD(P)H-hydrate epimerase,WP_011820755.1,,,,,,P9515_14511,1286378.0,1287946.0,-,CK_Pro_MIT9515_14511,yjef,"GO:0052855,GO:0052856,GO:0052857,GO:0000166,GO:0005524,GO:0016829,GO:0016853,GO:0046872",CK_00001655,M.5,Salvage of nucleosides and nucleotides,"COG0062,COG0063,bactNOG00040,cyaNOG00496","COG: POORLY CHARACTERIZED [S] Function unknown,COG: METABOLISM [G] Carbohydrate transport and metabolism,bactNOG: METABOLISM [G] Carbohydrate transport and metabolism,cyaNOG: METABOLISM [G] Carbohydrate transport and metabolism","5.1.99.6,4.2.1.136","NAD(P)H-hydrate epimerase%3B NAD(P)HX epimerase,ADP-dependent NAD(P)H-hydrate dehydratase%3B (6S)-beta-6-hydroxy-1%2C4%2C5%2C6-tetrahydronicotinamide-adenine-dinucleotide hydro-lyase(ADP-hydrolysing)%3B (6S)-6-beta-hydroxy-1%2C4%2C5%2C6-tetrahydronicotinamide-adenine-dinucleotide hydro-lyase (ADP-hydrolysing%3B NADH-forming)","ADP-dependent NAD(P)H-hydrate dehydratase activity,NADHX epimerase activity,NADPHX epimerase activity,nucleotide binding,ATP binding,lyase activity,isomerase activity,metal ion binding",bifunctional NAD(P)HX epimerase / NAD(P)HX dehydratase,"TIGR00196,TIGR00197,PF01256,PF03853,PS51383,PS51385,IPR000631,IPR004443,IPR030677,IPR029056","YjeF family C-terminal domain,YjeF family N-terminal domain,Carbohydrate kinase,YjeF-related protein N-terminus,YjeF C-terminal domain profile.,YjeF N-terminal domain profile.,ATP-dependent (S)-NAD(P)H-hydrate dehydratase,YjeF N-terminal domain,Bifunctional NAD(P)H-hydrate repair enzyme Nnr,Ribokinase-like",127,Purines%2C pyrimidines%2C nucleosides%2C and nucleotides / Salvage of nucleosides and nucleotides,,
NC_008817.1,mnmA,mnmA,P9515_RS07000,P9515_14521,Protein Homology,1287993.0,1289165.0,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_011820756.1,tRNA 2-thiouridine(34) synthase MnmA,WP_011820756.1,"GO:0008033,GO:0016740,GO:0016783",,"transferase activity|0016740||IEA,sulfurtransferase activity|0016783||IEA",tRNA processing|0008033||IEA,,P9515_14521,1287993.0,1289165.0,+,CK_Pro_MIT9515_14521,trmU,"GO:0006396,GO:0008033,GO:0004808,GO:0016740,GO:0016783,GO:0005737",CK_00000718,K.3,tRNA and rRNA base modification,"COG0482,bactNOG01130,cyaNOG01332","COG: INFORMATION STORAGE AND PROCESSING [J] Translation%2C ribosomal structure and biogenesis,bactNOG: INFORMATION STORAGE AND PROCESSING [J] Translation%2C ribosomal structure and biogenesis,cyaNOG: INFORMATION STORAGE AND PROCESSING [J] Translation%2C ribosomal structure and biogenesis",2.1.1.61,tRNA (5-methylaminomethyl-2-thiouridylate)-methyltransferase%3B transfer ribonucleate 5-methylaminomethyl-2-thiouridylate 5-methyltransferase%3B tRNA 5-methylaminomethyl-2-thiouridylate 5'-methyltransferase,"RNA processing,tRNA processing,RNA processing,tRNA processing,tRNA (5-methylaminomethyl-2-thiouridylate)-methyltransferase activity,transferase activity,sulfurtransferase activity,RNA processing,tRNA processing,tRNA (5-methylaminomethyl-2-thiouridylate)-methyltransferase activity,transferase activity,sulfurtransferase activity,cytoplasm",tRNA (5-methylaminomethyl-2-thiouridylate)-methyltransferase,"TIGR00420,PF03054,IPR004506,IPR014729,IPR023382","tRNA (5-methylaminomethyl-2-thiouridylate)-methyltransferase,tRNA methyl transferase,tRNA-specific 2-thiouridylase,Rossmann-like alpha/beta/alpha sandwich fold,Adenine nucleotide alpha hydrolase-like domains",168,Protein synthesis / tRNA and rRNA base modification,,2.8.1.13
NC_008817.1,P9515_RS07005,,P9515_RS07005,P9515_14531,Protein Homology,1289139.0,1290581.0,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_011132926.1,carbon-nitrogen hydrolase family protein,WP_225867082.1,,,,,,P9515_14531,1289139.0,1290632.0,-,CK_Pro_MIT9515_14531,lnt,"GO:0042158,GO:0006807,GO:0016410,GO:0016810,GO:0016740,GO:0016746,GO:0016787,GO:0016021",CK_00000717,C.1,Membranes%2C lipoproteins%2C and porins,"COG0815,bactNOG100014,bactNOG100015,cyaNOG06999,cyaNOG01523","COG: CELLULAR PROCESSES AND SIGNALING [M] Cell wall/membrane/envelope biogenesis,bactNOG: CELLULAR PROCESSES AND SIGNALING [M] Cell wall/membrane/envelope biogenesis,bactNOG: CELLULAR PROCESSES AND SIGNALING [M] Cell wall/membrane/envelope biogenesis,cyaNOG: CELLULAR PROCESSES AND SIGNALING [M] Cell wall/membrane/envelope biogenesis,cyaNOG: CELLULAR PROCESSES AND SIGNALING [M] Cell wall/membrane/envelope biogenesis",,,"lipoprotein biosynthetic process,nitrogen compound metabolic process,lipoprotein biosynthetic process,nitrogen compound metabolic process,N-acyltransferase activity,hydrolase activity%2C acting on carbon-nitrogen (but not peptide) bonds,transferase activity,transferase activity%2C transferring acyl groups,hydrolase activity,lipoprotein biosynthetic process,nitrogen compound metabolic process,N-acyltransferase activity,hydrolase activity%2C acting on carbon-nitrogen (but not peptide) bonds,transferase activity,transferase activity%2C transferring acyl groups,hydrolase activity,integral component of membrane",apolipoprotein N-acyltransferase,"TIGR00546,PF00795,IPR004563,IPR003010","apolipoprotein N-acyltransferase,Carbon-nitrogen hydrolase,Apolipoprotein N-acyltransferase,Carbon-nitrogen hydrolase",88,Cell envelope / Other,,
NC_008817.1,P9515_RS07010,,P9515_RS07010,P9515_14541,Protein Homology,1290719.0,1291291.0,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_011376935.1,FKBP-type peptidyl-prolyl cis-trans isomerase,WP_011820758.1,GO:0003755,,peptidyl-prolyl cis-trans isomerase activity|0003755||IEA,,,P9515_14541,1290719.0,1291291.0,+,CK_Pro_MIT9515_14541,fkpA,GO:0006457,CK_00000716,L.3,Protein folding and stabilization,"COG0545,bactNOG30966,cyaNOG06611,cyaNOG03065","COG: CELLULAR PROCESSES AND SIGNALING [O] Posttranslational modification%2C protein turnover%2C chaperones,bactNOG: CELLULAR PROCESSES AND SIGNALING [O] Posttranslational modification%2C protein turnover%2C chaperones,cyaNOG: CELLULAR PROCESSES AND SIGNALING [O] Posttranslational modification%2C protein turnover%2C chaperones,cyaNOG: CELLULAR PROCESSES AND SIGNALING [O] Posttranslational modification%2C protein turnover%2C chaperones",,,protein folding,FKBP-type peptidyl-prolyl cis-trans isomerase,"PF00254,PS50059,IPR001179","FKBP-type peptidyl-prolyl cis-trans isomerase,FKBP-type peptidyl-prolyl cis-trans isomerase domain profile.,FKBP-type peptidyl-prolyl cis-trans isomerase domain",95,Protein fate / Protein folding and stabilization,,5.2.1.8
NC_008817.1,sodN,sodN,P9515_RS07015,P9515_14551,Protein Homology,1291366.0,1291839.0,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_011818912.1,superoxide dismutase%2C Ni,WP_011820759.1,"GO:0019430,GO:0004784,GO:0016151",,"superoxide dismutase activity|0004784||IEA,nickel cation binding|0016151||IEA",removal of superoxide radicals|0019430||IEA,,P9515_14551,1291366.0,1291839.0,+,CK_Pro_MIT9515_14551,sodN,"GO:0019430,GO:0004784,GO:0016151,GO:0016209",CK_00001843,D.1.4,Oxidative stress,"NOG39351,bactNOG49416,bactNOG29324,cyaNOG03158","COG: POORLY CHARACTERIZED [S] Function unknown,bactNOG: POORLY CHARACTERIZED [S] Function unknown,bactNOG: POORLY CHARACTERIZED [S] Function unknown,cyaNOG: POORLY CHARACTERIZED [S] Function unknown",1.15.1.1,superoxide dismutase%3B superoxidase dismutase%3B copper-zinc superoxide dismutase%3B Cu-Zn superoxide dismutase%3B ferrisuperoxide dismutase%3B superoxide dismutase I%3B superoxide dismutase II%3B SOD%3B Cu%2CZn-SOD%3B Mn-SOD%3B Fe-SOD%3B SODF%3B SODS%3B SOD-1%3B SOD-2%3B SOD-3%3B SOD-4%3B hemocuprein%3B erythrocuprein%3B cytocuprein%3B cuprein%3B hepatocuprein,"removal of superoxide radicals,removal of superoxide radicals,superoxide dismutase activity,nickel cation binding,antioxidant activity",superoxide dismutase [Ni],"TIGR02753,PF09055,IPR014123","superoxide dismutase%2C Ni,Nickel-containing superoxide dismutase,Superoxide dismutase%2C Nickel-type","149,96","Cellular processes / Adaptations to atypical conditions,Cellular processes / Detoxification",,1.15.1.1
NC_008817.1,sodX,sodX,P9515_RS07020,P9515_14561,Protein Homology,1291921.0,1292187.0,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_011820760.1,nickel-type superoxide dismutase maturation protease,WP_011820760.1,"GO:0016485,GO:0019430,GO:0004252",,serine-type endopeptidase activity|0004252||IEA,"protein processing|0016485||IEA,removal of superoxide radicals|0019430||IEA",,P9515_14561,1291921.0,1292187.0,+,CK_Pro_MIT9515_14561,sodX,"GO:0019430,GO:0008233",CK_00002125,"D.1.4,L.3","Oxidative stress,Protein folding and stabilization","COG0681,NOG47035,bactNOG97584,bactNOG47181,bactNOG84495,cyaNOG04372","COG: CELLULAR PROCESSES AND SIGNALING [U] Intracellular trafficking%2C secretion%2C and vesicular transport,COG: POORLY CHARACTERIZED [S] Function unknown,bactNOG: CELLULAR PROCESSES AND SIGNALING [U] Intracellular trafficking%2C secretion%2C and vesicular transport,bactNOG: POORLY CHARACTERIZED [S] Function unknown,bactNOG: POORLY CHARACTERIZED [S] Function unknown,cyaNOG: POORLY CHARACTERIZED [S] Function unknown",3.4.21.89,signal peptidase I%3B leader peptidase I%3B signal proteinase%3B Escherichia coli leader peptidase%3B eukaryotic signal peptidase%3B eukaryotic signal proteinase%3B leader peptidase%3B leader peptide hydrolase%3B leader proteinase%3B signal peptidase%3B pilin leader peptidase%3B SPC%3B prokaryotic signal peptidase%3B prokaryotic leader peptidase%3B HOSP%3B prokaryotic signal proteinase%3B propeptidase%3B PuIO prepilin peptidase%3B signal peptide hydrolase%3B signal peptide peptidase%3B signalase%3B bacterial leader peptidase 1%3B pilin leader peptidase,"removal of superoxide radicals,removal of superoxide radicals,peptidase activity",nickel-type superoxide dismutase maturation protease,"TIGR02754,PF00717,IPR014124,IPR019759","nickel-type superoxide dismutase maturation protease,Peptidase S24-like,Peptidase S26A%2C superoxide dismutase maturation protease%2C nickel-type,Description not found.","149,95,96","Cellular processes / Adaptations to atypical conditions,Protein fate / Protein folding and stabilization,Cellular processes / Detoxification",,
NC_008817.1,P9515_RS07025,,P9515_RS07025,P9515_14571,Protein Homology,1292184.0,1292852.0,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_011820761.1,hypothetical protein,WP_011820761.1,,,,,,P9515_14571,1292184.0,1292852.0,-,CK_Pro_MIT9515_14571,,GO:0016020,CK_00001842,,,"NOG122761,NOG328011,bactNOG98535,bactNOG99758,bactNOG100836,cyaNOG05782","COG: METABOLISM [P] Inorganic ion transport and metabolism,bactNOG: METABOLISM [P] Inorganic ion transport and metabolism,bactNOG: METABOLISM [P] Inorganic ion transport and metabolism,bactNOG: POORLY CHARACTERIZED [S] Function unknown,cyaNOG: METABOLISM [P] Inorganic ion transport and metabolism",,,membrane,putative membrane protein,,,88,Cell envelope / Other,,
NC_008817.1,trpC,trpC,P9515_RS07030,P9515_14581,Protein Homology,1292912.0,1293799.0,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_011818915.1,indole-3-glycerol phosphate synthase TrpC,WP_011820762.1,"GO:0006568,GO:0004425",,indole-3-glycerol-phosphate synthase activity|0004425||IEA,L-tryptophan metabolic process|0006568||IEA,,P9515_14581,1292912.0,1293799.0,-,CK_Pro_MIT9515_14581,trpC,"GO:0006568,GO:0004425",CK_00000715,A.1,Aromatic amino acids family (Phe%2C Trp%2C Tyr),"COG0134,bactNOG01633,cyaNOG00106","COG: METABOLISM [E] Amino acid transport and metabolism,bactNOG: METABOLISM [E] Amino acid transport and metabolism,cyaNOG: METABOLISM [E] Amino acid transport and metabolism",4.1.1.48,indole-3-glycerol-phosphate synthase%3B indoleglycerol phosphate synthetase%3B indoleglycerol phosphate synthase%3B indole-3-glycerophosphate synthase%3B 1-(2-carboxyphenylamino)-1-deoxy-D-ribulose-5-phosphate carboxy-lyase (cyclizing),"tryptophan metabolic process,tryptophan metabolic process,indole-3-glycerol-phosphate synthase activity",indole-3-glycerol phosphate synthase,"PF00218,PS00614,IPR001468,IPR013798","Indole-3-glycerol phosphate synthase,Indole-3-glycerol phosphate synthase signature.,Indole-3-glycerol phosphate synthase%2C conserved site,Indole-3-glycerol phosphate synthase",70,Amino acid biosynthesis / Aromatic amino acid family,,4.1.1.48
NC_008817.1,lpdA,lpdA,P9515_RS07035,P9515_14591,Protein Homology,1293810.0,1295249.0,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_012008186.1,dihydrolipoyl dehydrogenase,WP_011820763.1,"GO:0004148,GO:0050660",,"dihydrolipoyl dehydrogenase (NADH) activity|0004148||IEA,flavin adenine dinucleotide binding|0050660||IEA",,,P9515_14591,1293810.0,1295249.0,-,CK_Pro_MIT9515_14591,lpdA,"GO:0051068,GO:0004148",CK_00000102,"A.5,A.6,G.9","Pyruvate family (Ala%2C Val%2C Leu),Serine family (Ser%2C Gly%2C Cys),TCA cycle","COG1249,bactNOG00235,cyaNOG00433","COG: METABOLISM [C] Energy production and conversion,bactNOG: METABOLISM [C] Energy production and conversion,cyaNOG: METABOLISM [C] Energy production and conversion",1.8.1.4,Transferred to 1.8.1.4,"dihydrolipoamide metabolic process,dihydrolipoamide metabolic process,dihydrolipoyl dehydrogenase activity",dihydrolipoamide dehydrogenase,"TIGR01350,PF02852,PF07992,PF00070,PS00076,IPR004099,IPR023753,IPR006258,IPR001327,IPR012999","dihydrolipoyl dehydrogenase,Pyridine nucleotide-disulphide oxidoreductase%2C dimerisation domain,Pyridine nucleotide-disulphide oxidoreductase,Pyridine nucleotide-disulphide oxidoreductase,Pyridine nucleotide-disulphide oxidoreductases class-I active site.,Pyridine nucleotide-disulphide oxidoreductase%2C dimerisation domain,FAD/NAD(P)-binding domain,Dihydrolipoamide dehydrogenase,Description not found.,Pyridine nucleotide-disulphide oxidoreductase%2C class I%2C active site","120,74,75","Energy metabolism / TCA cycle,Amino acid biosynthesis / Pyruvate family,Amino acid biosynthesis / Serine family",,1.8.1.4
NC_008817.1,P9515_RS07040,,P9515_RS07040,P9515_14601,Protein Homology,1295246.0,1296136.0,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_011820764.1,TrmH family RNA methyltransferase,WP_011820764.1,"GO:0006396,GO:0032259,GO:0003723,GO:0008173,GO:1904047",,"RNA binding|0003723||IEA,RNA methyltransferase activity|0008173||IEA,S-adenosyl-L-methionine binding|1904047||IEA","RNA processing|0006396||IEA,methylation|0032259||IEA",,P9515_14601,1295246.0,1296136.0,-,CK_Pro_MIT9515_14601,spoU,"GO:0006396,GO:0003723,GO:0008173",CK_00000714,K.3,tRNA and rRNA base modification,"COG0566,bactNOG20452,bactNOG17864,bactNOG32347,bactNOG24297,bactNOG23340,cyaNOG01489","COG: INFORMATION STORAGE AND PROCESSING [J] Translation%2C ribosomal structure and biogenesis,bactNOG: INFORMATION STORAGE AND PROCESSING [J] Translation%2C ribosomal structure and biogenesis,bactNOG: INFORMATION STORAGE AND PROCESSING [J] Translation%2C ribosomal structure and biogenesis,bactNOG: INFORMATION STORAGE AND PROCESSING [J] Translation%2C ribosomal structure and biogenesis,bactNOG: INFORMATION STORAGE AND PROCESSING [J] Translation%2C ribosomal structure and biogenesis,bactNOG: INFORMATION STORAGE AND PROCESSING [J] Translation%2C ribosomal structure and biogenesis,cyaNOG: INFORMATION STORAGE AND PROCESSING [J] Translation%2C ribosomal structure and biogenesis",,,"RNA processing,RNA processing,RNA binding,RNA methyltransferase activity",RNA methyltransferase%2C TrmH family,"PF00588,IPR001537,IPR029026,IPR029064,IPR029028","SpoU rRNA Methylase family,tRNA/rRNA methyltransferase%2C SpoU type,tRNA (guanine-N1-)-methyltransferase%2C N-terminal,50S ribosomal protein L30e-like,Alpha/beta knot methyltransferases",168,Protein synthesis / tRNA and rRNA base modification,,2.1.1.-
NC_008817.1,murA,murA,P9515_RS07045,P9515_14611,Protein Homology,1296296.0,1297672.0,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_011820765.1,UDP-N-acetylglucosamine 1-carboxyvinyltransferase,WP_011820765.1,"GO:0019277,GO:0008760",,UDP-N-acetylglucosamine 1-carboxyvinyltransferase activity|0008760||IEA,UDP-N-acetylgalactosamine biosynthetic process|0019277||IEA,,P9515_14611,1296296.0,1297672.0,+,CK_Pro_MIT9515_14611,murA,"GO:0009252,GO:0019277,GO:0008760,GO:0016765",CK_00000152,C.2,Murein sacculus and peptidoglycan,"COG0766,bactNOG04592,cyaNOG00147","COG: CELLULAR PROCESSES AND SIGNALING [M] Cell wall/membrane/envelope biogenesis,bactNOG: CELLULAR PROCESSES AND SIGNALING [M] Cell wall/membrane/envelope biogenesis,cyaNOG: CELLULAR PROCESSES AND SIGNALING [M] Cell wall/membrane/envelope biogenesis",2.5.1.7,UDP-N-acetylglucosamine 1-carboxyvinyltransferase%3B MurA transferase%3B UDP-N-acetylglucosamine 1-carboxyvinyl-transferase%3B UDP-N-acetylglucosamine enoylpyruvyltransferase%3B enoylpyruvate transferase%3B phosphoenolpyruvate-UDP-acetylglucosamine-3-enolpyruvyltransferase%3B phosphoenolpyruvate:UDP-2-acetamido-2-deoxy-D-glucose 2-enoyl-1-carboxyethyltransferase%3B phosphoenolpyruvate:uridine diphosphate N-acetylglucosamine enolpyruvyltransferase%3B phosphoenolpyruvate:uridine-5'-diphospho-N-acetyl-2-amino-2-deoxyglucose 3-enolpyruvyltransferase%3B phosphopyruvate-uridine diphosphoacetylglucosamine pyruvatetransferase%3B pyruvate-UDP-acetylglucosamine transferase%3B pyruvate-uridine diphospho-N-acetylglucosamine transferase%3B pyruvate-uridine diphospho-N-acetyl-glucosamine transferase%3B pyruvic-uridine diphospho-N-acetylglucosaminyltransferase%3B phosphoenolpyruvate:UDP-N-acetyl-D-glucosamine 1-carboxyvinyltransferase,"peptidoglycan biosynthetic process,UDP-N-acetylgalactosamine biosynthetic process,peptidoglycan biosynthetic process,UDP-N-acetylgalactosamine biosynthetic process,UDP-N-acetylglucosamine 1-carboxyvinyltransferase activity,transferase activity%2C transferring alkyl or aryl (other than methyl) groups",UDP-N-acetylglucosamine 1-carboxyvinyltransferase,"TIGR01072,PF00275,IPR001986,IPR005750,IPR013792","UDP-N-acetylglucosamine 1-carboxyvinyltransferase,EPSP synthase (3-phosphoshikimate 1-carboxyvinyltransferase),Enolpyruvate transferase domain,UDP-N-acetylglucosamine 1-carboxyvinyltransferase,RNA 3'-terminal phosphate cyclase/enolpyruvate transferase%2C alpha/beta",89,Cell envelope / Biosynthesis and degradation of murein sacculus and peptidoglycan,,2.5.1.7
